['0', 'component', '\\042scsi', 'wwid:01000010:6005', '08b4', '0001', '00c6', '0006', '3000', '003d', '0000\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042scsi', 'wwid:01000010:6005', '08b4', '0001', '00c6', '0006', '3000', '003d', '0000\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E0']
['1', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['2', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['3', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['4', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['5', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['6', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['7', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['8', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['9', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['10', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['11', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '', ['component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', ''], 'E1']
['153', 'successfully', [...], 'E3']
['188', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage141', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['189', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1622', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['190', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1612', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['191', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1622', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['192', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1542', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['193', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1644', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['194', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage242', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['195', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1031', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['196', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1331', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['197', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage742', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['198', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage221', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['199', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage622', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['200', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage112', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['201', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1432', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['202', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage142', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['203', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage742', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['204', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1231', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['205', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage1311', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['206', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage411', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['207', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage132', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['208', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage832', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['209', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage531', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['210', 'clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', 'storage321', ['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>'], 'E25']
['213', 'serverfilesystem:', 'an', 'serverfilesystem', 'domain', 'panic', 'has', 'occurred', 'on', 'storage442', ['serverfilesystem:', 'an', 'serverfilesystem', 'domain', 'panic', 'has', 'occurred', 'on', 'storage442'], 'E26']
['211', 'niff:', 'node', 'node', '69', 'detected', 'a', 'failed', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', 'node', ' <*>', 'detected', 'a', 'failed', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0'], 'E27']
['212', 'niff:', 'node', 'node', '162', 'detected', 'a', 'failed', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', 'node', ' <*>', 'detected', 'a', 'failed', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0'], 'E27']
['214', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['215', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['216', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['217', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['218', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['219', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['220', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['221', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['222', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['223', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['224', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['225', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['226', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['227', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['228', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['229', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['230', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['231', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['232', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['233', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['234', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['235', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['236', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['237', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['238', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['239', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['240', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['241', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['242', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['243', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['244', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['245', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['246', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['247', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['248', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['249', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['250', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['251', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['252', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['253', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['254', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['255', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['256', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['257', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['258', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['259', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['260', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['261', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['262', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['263', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['264', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['265', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['266', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['267', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['268', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['269', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['270', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['271', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['272', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['273', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['274', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['275', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['276', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['277', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['278', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['279', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['280', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['281', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['282', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['283', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['284', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['285', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['286', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['287', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['288', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['289', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['290', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['291', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['292', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['293', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['294', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['295', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['296', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['297', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['298', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['299', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['300', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['301', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['302', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['303', 'fan', 'speeds', '', ['fan', 'speeds', ''], 'E28']
['310', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['316', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1439', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1442', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1449', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1452', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1453', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1454', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1455', 'link', 'in', 'reset', ['link', 'in', 'reset'], 'E29']
['1840', 'failed', 'subcommands', '3406', ['failed', 'subcommands', '3406'], 'E30']
['318', 'link', 'error', 'on', 'broadcast', 'tree', 'interconnect', '0t00:00:2:1', ['link', 'error', 'on', 'broadcast', 'tree', 'interconnect', ' <*>'], 'E31']
['319', 'link', 'error', 'on', 'broadcast', 'tree', 'interconnect', '1t00:00:3:6', ['link', 'error', 'on', 'broadcast', 'tree', 'interconnect', ' <*>'], 'E31']
['320', 'link', 'error', 'on', 'broadcast', 'tree', 'interconnect', '1t00:00:2:0', ['link', 'error', 'on', 'broadcast', 'tree', 'interconnect', ' <*>'], 'E31']
['321', 'link', 'error', 'on', 'broadcast', 'tree', 'interconnect', '1t00:00:2:0', ['link', 'error', 'on', 'broadcast', 'tree', 'interconnect', ' <*>'], 'E31']
['322', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root14', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['323', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root10', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['324', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root22', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['325', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root13', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['327', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root7', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['328', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root1', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['329', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root22', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['330', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root3', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['331', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root25', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['332', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root26', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['333', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root22', 'local', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', ' <*>', 'local', 'is', 'full'], 'E32']
['326', 'serverfilesystem:', 'serverfilesystem', 'domain', 'root26', 'tmp', 'is', 'full', ['serverfilesystem:', 'serverfilesystem', 'domain', 'root26', 'tmp', 'is', 'full'], 'E33']
['334', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'cluster', 'root', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '96', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['359', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'cluster', 'usr', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '160', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['364', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'sc', 'cluster', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '0', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['365', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'cluster', 'usr', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '192', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['366', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'cluster', 'var', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '224', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['367', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root1', 'tmp', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '96', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['368', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root1', 'domain', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '96', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'backup', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E34']
['335', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '160', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['336', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root3', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '128', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['337', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root9', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '224', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['338', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root10', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '224', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['339', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root28', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '96', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['340', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root30', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '0', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['341', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root26', 'domain', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '57', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
['342', 'clusterfilesystem:', 'serverfilesystem', 'domain', 'root29', 'local', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', '28', ['clusterfilesystem:', 'serverfilesystem', 'domain', ' <*>', ' <*>', 'is', 'no', 'longer', 'served', 'by', 'node', 'node', ' <*>'], 'E35']
