['0', 'onstandstepchanged', '3579', ['onstandstepchanged', ' <*>'], 'E0']
['584', 'gettodaytotaldetailsteps', '1514038620000##7113##548750##8661##16256##27326969', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['591', 'gettodaytotaldetailsteps', '1514038620000##7114##548805##8661##16256##27329972', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['598', 'gettodaytotaldetailsteps', '1514038620000##7114##548860##8661##16256##27330470', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['605', 'gettodaytotaldetailsteps', '1514038680000##7117##548865##8661##16256##27392475', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['612', 'gettodaytotaldetailsteps', '1514038680000##7122##548870##8661##16256##27392978', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['619', 'gettodaytotaldetailsteps', '1514038680000##7124##548875##8661##16256##27393470', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['626', 'gettodaytotaldetailsteps', '1514038680000##7126##548880##8661##16256##27393971', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['633', 'gettodaytotaldetailsteps', '1514038680000##7128##548885##8661##16256##27394469', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['640', 'gettodaytotaldetailsteps', '1514038680000##7130##548890##8661##16256##27394969', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['647', 'gettodaytotaldetailsteps', '1514038680000##7132##548895##8661##16256##27395468', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['654', 'gettodaytotaldetailsteps', '1514038680000##7135##548900##8661##16256##27395969', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['661', 'gettodaytotaldetailsteps', '1514038680000##7139##548905##8661##16256##27396473', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['668', 'gettodaytotaldetailsteps', '1514038680000##7140##548910##8661##16256##27396969', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['675', 'gettodaytotaldetailsteps', '1514038680000##7154##548915##8661##16256##27398975', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['687', 'gettodaytotaldetailsteps', '1514038680000##7154##548920##8661##16256##27400475', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['695', 'gettodaytotaldetailsteps', '1514038680000##7160##548925##8661##16256##27442097', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['777', 'gettodaytotaldetailsteps', '1514038680000##7160##548930##8661##16256##27442416', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['798', 'gettodaytotaldetailsteps', '1514038680000##7163##548935##8661##16256##27442827', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['805', 'gettodaytotaldetailsteps', '1514038680000##7165##548940##8661##16256##27443484', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['813', 'gettodaytotaldetailsteps', '1514038680000##7167##548945##8661##16256##27443986', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['820', 'gettodaytotaldetailsteps', '1514038740000##7170##548996##8661##16256##27444484', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['827', 'gettodaytotaldetailsteps', '1514038740000##7173##549047##8661##16256##27444985', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['834', 'gettodaytotaldetailsteps', '1514038740000##7174##549098##8661##16256##27445485', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['841', 'gettodaytotaldetailsteps', '1514038740000##7176##549149##8661##16256##27445983', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['848', 'gettodaytotaldetailsteps', '1514038740000##7179##549200##8661##16256##27446483', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['855', 'gettodaytotaldetailsteps', '1514038740000##7181##549251##8661##16256##27446989', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['862', 'gettodaytotaldetailsteps', '1514038740000##7183##549302##8661##16256##27447483', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['869', 'gettodaytotaldetailsteps', '1514038740000##7185##549353##8661##16256##27448486', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['876', 'gettodaytotaldetailsteps', '1514038740000##7186##549404##8661##16256##27448983', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['883', 'gettodaytotaldetailsteps', '1514038740000##7187##549455##8661##16256##27449982', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['890', 'gettodaytotaldetailsteps', '1514038740000##7188##549506##8661##16256##27451985', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['897', 'gettodaytotaldetailsteps', '1514038740000##7189##549557##8661##16256##27452491', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['903', 'gettodaytotaldetailsteps', '1514038740000##7189##549608##8661##16256##27457484', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['919', 'gettodaytotaldetailsteps', '1514038740000##7189##549659##8661##16256##27460494', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['928', 'gettodaytotaldetailsteps', '1514038980000##7189##549659##8661##16256##27706526', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['934', 'gettodaytotaldetailsteps', '1514038980000##7189##549659##8661##16256##27706835', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['940', 'gettodaytotaldetailsteps', '1514038980000##7189##549659##8661##16256##27736503', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['946', 'gettodaytotaldetailsteps', '1514038980000##7189##549659##8661##16256##27738504', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['965', 'gettodaytotaldetailsteps', '1514038980000##7189##549659##8661##16256##27743510', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['973', 'gettodaytotaldetailsteps', '1514039340000##7189##549659##8661##16256##28068346', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['980', 'gettodaytotaldetailsteps', '1514039340000##7189##549659##8661##16256##28068666', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['991', 'gettodaytotaldetailsteps', '1514039400000##7189##549659##8661##16256##28136544', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1000', 'gettodaytotaldetailsteps', '1514039400000##7189##549659##8661##16256##28163940', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1018', 'gettodaytotaldetailsteps', '1514039400000##7189##549659##8661##16256##28164276', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1028', 'gettodaytotaldetailsteps', '1514039520000##7189##549659##8661##16256##28234547', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1036', 'gettodaytotaldetailsteps', '1514039520000##7189##549659##8661##16256##28270623', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1046', 'gettodaytotaldetailsteps', '1514039520000##7189##549659##8661##16256##28270935', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1059', 'gettodaytotaldetailsteps', '1514039760000##7189##549659##8661##16256##28479559', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1069', 'gettodaytotaldetailsteps', '1514039880000##7189##549659##8661##16256##28609620', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1081', 'gettodaytotaldetailsteps', '1514039880000##7189##549659##8661##16256##28609933', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1087', 'gettodaytotaldetailsteps', '1514040240000##7189##549659##8661##16256##28993578', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1099', 'gettodaytotaldetailsteps', '1514040240000##7189##549659##8661##16256##28999575', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1109', 'gettodaytotaldetailsteps', '1514040600000##7189##549659##8661##16256##29307585', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1117', 'gettodaytotaldetailsteps', '1514040600000##7189##549659##8661##16256##29341612', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1123', 'gettodaytotaldetailsteps', '1514040600000##7189##549659##8661##16256##29341927', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1129', 'gettodaytotaldetailsteps', '1514040600000##7189##549659##8661##16256##29344951', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1140', 'gettodaytotaldetailsteps', '1514040600000##7189##549659##8661##16256##29353602', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1148', 'gettodaytotaldetailsteps', '1514040660000##7189##549659##8661##16256##29409806', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1154', 'gettodaytotaldetailsteps', '1514040660000##7189##549659##8661##16256##29410120', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1160', 'gettodaytotaldetailsteps', '1514040660000##7189##549659##8661##16256##29410605', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1171', 'gettodaytotaldetailsteps', '1514040660000##7189##549659##8661##16256##29416607', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1181', 'gettodaytotaldetailsteps', '1514040720000##7189##549659##8661##16256##29425533', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1187', 'gettodaytotaldetailsteps', '1514040720000##7189##549659##8661##16256##29425847', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1197', 'gettodaytotaldetailsteps', '1514040720000##7189##549659##8661##16256##29431618', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1207', 'gettodaytotaldetailsteps', '1514040720000##7189##549659##8661##16256##29437037', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1214', 'gettodaytotaldetailsteps', '1514040720000##7189##549659##8661##16256##29437358', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1225', 'gettodaytotaldetailsteps', '1514040780000##7189##549659##8661##16256##29539649', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1235', 'gettodaytotaldetailsteps', '1514040840000##7189##549659##8661##16256##29600053', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1265', 'gettodaytotaldetailsteps', '1514040840000##7189##549659##8661##16256##29600372', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1273', 'gettodaytotaldetailsteps', '1514041560000##7189##549659##8661##16256##30270445', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1279', 'gettodaytotaldetailsteps', '1514041560000##7189##549659##8661##16256##30270764', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1285', 'gettodaytotaldetailsteps', '1514041560000##7189##549659##8661##16256##30271693', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1292', 'gettodaytotaldetailsteps', '1514041560000##7189##549659##8661##16256##30314585', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1300', 'gettodaytotaldetailsteps', '1514041560000##7189##549659##8661##16256##30315546', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1307', 'gettodaytotaldetailsteps', '1514041620000##7189##549659##8661##16256##30333554', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1328', 'gettodaytotaldetailsteps', '1514041620000##7189##549659##8661##16256##30343722', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1337', 'gettodaytotaldetailsteps', '1514041980000##7189##549659##8661##16256##30708710', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1343', 'gettodaytotaldetailsteps', '1514041980000##7189##549659##8661##16256##30709030', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1349', 'gettodaytotaldetailsteps', '1514041980000##7189##549659##8661##16256##30709727', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1356', 'gettodaytotaldetailsteps', '1514041980000##7191##549659##8661##16256##30727229', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1363', 'gettodaytotaldetailsteps', '1514041980000##7192##549659##8661##16256##30727733', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1370', 'gettodaytotaldetailsteps', '1514041980000##7193##549659##8661##16256##30728232', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1377', 'gettodaytotaldetailsteps', '1514041980000##7196##549659##8661##16256##30728728', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1384', 'gettodaytotaldetailsteps', '1514041980000##7198##549659##8661##16256##30729233', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1391', 'gettodaytotaldetailsteps', '1514041980000##7200##549659##8661##16256##30729733', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1398', 'gettodaytotaldetailsteps', '1514041980000##7202##549659##8661##16256##30730227', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1405', 'gettodaytotaldetailsteps', '1514041980000##7205##549659##8661##16256##30730728', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1412', 'gettodaytotaldetailsteps', '1514041980000##7208##549659##8661##16256##30731232', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1419', 'gettodaytotaldetailsteps', '1514041980000##7211##549659##8661##16256##30731730', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1426', 'gettodaytotaldetailsteps', '1514041980000##7212##549659##8661##16256##30732729', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1433', 'gettodaytotaldetailsteps', '1514041980000##7214##549659##8661##16256##30733226', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1441', 'gettodaytotaldetailsteps', '1514041980000##7214##549659##8661##16256##30736730', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1452', 'gettodaytotaldetailsteps', '1514042100000##7214##549659##8661##16256##30827730', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1461', 'gettodaytotaldetailsteps', '1514042160000##7214##549659##8661##16256##30905315', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1473', 'gettodaytotaldetailsteps', '1514042160000##7214##549659##8661##16256##30905625', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1480', 'gettodaytotaldetailsteps', '1514042160000##7214##549659##8661##16256##30906310', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1488', 'gettodaytotaldetailsteps', '1514042160000##7214##549659##8661##16256##30906710', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1494', 'gettodaytotaldetailsteps', '1514042280000##7214##549659##8661##16256##31004759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1503', 'gettodaytotaldetailsteps', '1514042280000##7214##549659##8661##16256##31005759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1509', 'gettodaytotaldetailsteps', '1514042520000##7214##549659##8661##16256##31239760', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1522', 'gettodaytotaldetailsteps', '1514042520000##7214##549659##8661##16256##31243766', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1528', 'gettodaytotaldetailsteps', '1514042880000##7214##549659##8661##16256##31588757', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1552', 'gettodaytotaldetailsteps', '1514042880000##7214##549659##8661##16256##31589757', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1558', 'gettodaytotaldetailsteps', '1514043360000##7214##549659##8661##16256##32078759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1567', 'gettodaytotaldetailsteps', '1514043360000##7214##549659##8661##16256##32080760', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1573', 'gettodaytotaldetailsteps', '1514043540000##7214##549659##8661##16256##32254765', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1581', 'gettodaytotaldetailsteps', '1514043540000##7214##549659##8661##16256##32258759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1591', 'gettodaytotaldetailsteps', '1514043660000##7214##549659##8661##16256##32403526', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1597', 'gettodaytotaldetailsteps', '1514043900000##7214##549659##8661##16256##32611763', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1607', 'gettodaytotaldetailsteps', '1514043900000##7214##549659##8661##16256##32618758', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1615', 'gettodaytotaldetailsteps', '1514044140000##7214##549659##8661##16256##32893026', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1622', 'gettodaytotaldetailsteps', '1514044260000##7214##549659##8661##16256##33021763', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1628', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33024761', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1634', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33039758', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1640', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33041763', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1646', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33049759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1652', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33055760', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1658', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33064766', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1664', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33066759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1670', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33075759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1677', 'gettodaytotaldetailsteps', '1514044320000##7214##549659##8661##16256##33081765', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1683', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33112771', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1689', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33113758', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1695', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33118758', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1701', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33119761', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1707', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33129767', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1713', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33131773', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1719', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33138759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1726', 'gettodaytotaldetailsteps', '1514044380000##7214##549659##8661##16256##33140770', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1732', 'gettodaytotaldetailsteps', '1514044440000##7214##549659##8661##16256##33168762', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1739', 'gettodaytotaldetailsteps', '1514044440000##7214##549659##8661##16256##33169760', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1745', 'gettodaytotaldetailsteps', '1514044500000##7214##549659##8661##16256##33216767', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1751', 'gettodaytotaldetailsteps', '1514044500000##7214##549659##8661##16256##33217764', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1757', 'gettodaytotaldetailsteps', '1514044500000##7214##549659##8661##16256##33232763', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1764', 'gettodaytotaldetailsteps', '1514044500000##7214##549659##8661##16256##33239758', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1770', 'gettodaytotaldetailsteps', '1514044560000##7214##549659##8661##16256##33298759', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1790', 'gettodaytotaldetailsteps', '1514044560000##7214##549659##8661##16256##33306763', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1795', 'gettodaytotaldetailsteps', '1514044560000##7214##549659##8661##16256##33306763', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1806', 'gettodaytotaldetailsteps', '1514044740000##0##549659##8661##16256##33444553', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1812', 'gettodaytotaldetailsteps', '1514044740000##0##549659##8661##16256##33444943', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1818', 'gettodaytotaldetailsteps', '1514044740000##0##549659##8661##16256##33449757', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
['1829', 'gettodaytotaldetailsteps', '1514044740000##0##549659##8661##16256##33450764', ['gettodaytotaldetailsteps', ' <*>'], 'E1']
